XLitho	YLitho	wavelength
1.463449e-06	1.427555e-05	
1.368033e-06	1.4353e-05	
		
		
		
		
		
9.486365e-06	1.896525e-05	
1.303511e-05	1.896525e-05	
		
1.294172e-05	1.896525e-05	
1.303511e-05	9.813224e-06	
		
9.392978e-06	9.53306e-06	
1.303511e-05	9.53306e-06	
		
1.303511e-05	9.906612e-06	
1.303511e-05	9.579754e-06	
		
9.346284e-06	1.826484e-05	
1.298842e-05	1.826484e-05	
		
9.346284e-06	1.756443e-05	
1.294172e-05	1.756443e-05	
		
9.486365e-06	1.667725e-05	
9.486365e-06	1.672394e-05	
		
9.439672e-06	1.677063e-05	
1.294172e-05	1.677063e-05	
		
9.439672e-06	1.602353e-05	
1.126074e-05	1.602353e-05	
		
1.126074e-05	1.602353e-05	
1.303511e-05	1.602353e-05	
		
9.439672e-06	1.532312e-05	
1.294172e-05	1.532312e-05	
		
9.439672e-06	1.462271e-05	
1.294172e-05	1.462271e-05	
		
9.486365e-06	1.38756e-05	
1.219462e-05	1.38756e-05	
		
1.224131e-05	1.38756e-05	
1.303511e-05	1.38756e-05	
		
9.53306e-06	1.31285e-05	
1.303511e-05	1.31285e-05	
		
9.53306e-06	1.23814e-05	
1.303511e-05	1.23814e-05	
		
9.439672e-06	1.23814e-05	
		
9.439672e-06	1.163429e-05	
1.303511e-05	1.163429e-05	
		
9.392978e-06	1.093388e-05	
1.303511e-05	1.093388e-05	
		
9.486365e-06	1.023347e-05	
1.303511e-05	1.023347e-05	
